MH_LABEL,LOADTYPE,BASEFLOW,PATTERN
MH-0305,Sanitary Pattern Load,0.0397,Fixed
MH-0513,Sanitary Pattern Load,0.119,Fixed
MH-0067,Sanitary Pattern Load,0.0397,Fixed
MH-0215,Sanitary Pattern Load,0.0099,Fixed
MH-0213,Sanitary Pattern Load,0.0099,Fixed
MH-0249,Sanitary Pattern Load,0.0793,Fixed
MH-0138,Sanitary Pattern Load,0.0496,Fixed
MH-0183,Sanitary Pattern Load,0.0099,Fixed
MH-0151,Sanitary Pattern Load,0.0991,Fixed
MH-0194,Sanitary Pattern Load,0.0496,Fixed
MH-0166,Sanitary Pattern Load,0.1289,Fixed
MH-0240,Sanitary Pattern Load,0.0397,Fixed
MH-0218,Sanitary Pattern Load,0.0892,Fixed
MH-0199,Sanitary Pattern Load,0.0198,Fixed
MH-0014,Sanitary Pattern Load,0.0694,Fixed
MH-0229,Sanitary Pattern Load,0.0496,Fixed
MH-0250,Sanitary Pattern Load,0.0099,Fixed
MH-0239,Sanitary Pattern Load,0.0099,Fixed
MH-0265,Sanitary Pattern Load,0.0198,Fixed
MH-0228,Sanitary Pattern Load,0.0099,Fixed
MH-0271,Sanitary Pattern Load,0.0099,Fixed
MH-0137,Sanitary Pattern Load,0.1487,Fixed
MH-0040,Sanitary Pattern Load,0.1784,Fixed
MH-0074,Sanitary Pattern Load,0.0496,Fixed
MH-0177,Sanitary Pattern Load,0.0595,Fixed
MH-0205,Sanitary Pattern Load,0.0496,Fixed
MH-0214,Sanitary Pattern Load,0.0198,Fixed
MH-0226,Sanitary Pattern Load,0.0198,Fixed
MH-0173,Sanitary Pattern Load,0.0496,Fixed
MH-0144,Sanitary Pattern Load,0.0694,Fixed
MH-0115,Sanitary Pattern Load,0.1487,Fixed
MH-0308,Sanitary Pattern Load,0.0496,Fixed
MH-0286,Sanitary Pattern Load,0.0198,Fixed
MH-0273,Sanitary Pattern Load,0.0397,Fixed
MH-0277,Sanitary Pattern Load,0.0694,Fixed
MH-0091,Sanitary Pattern Load,0.0099,Fixed
MH-0200,Sanitary Pattern Load,0.0694,Fixed
MH-0186,Sanitary Pattern Load,0.0496,Fixed
MH-0130,Sanitary Pattern Load,0.0595,Fixed
MH-0059,Sanitary Pattern Load,0.0892,Fixed
MH-0021,Sanitary Pattern Load,0.0892,Fixed
MH-0246,Sanitary Pattern Load,0.0595,Fixed
MH-0147,Sanitary Pattern Load,0.0297,Fixed
MH-0161,Sanitary Pattern Load,0.0793,Fixed
MH-0174,Sanitary Pattern Load,0.0297,Fixed
MH-0128,Sanitary Pattern Load,0.0397,Fixed
MH-0267,Sanitary Pattern Load,0.0595,Fixed
MH-0480,Sanitary Pattern Load,0.1289,Fixed
MH-0045,Sanitary Pattern Load,0.0198,Fixed
MH-0112,Sanitary Pattern Load,0.0297,Fixed
MH-0075,Sanitary Pattern Load,0.0793,Fixed
MH-0136,Sanitary Pattern Load,0.0694,Fixed
MH-0153,Sanitary Pattern Load,0.0297,Fixed
MH-0369,Sanitary Pattern Load,0.0099,Fixed
MH-0121,Sanitary Pattern Load,0.0198,Fixed
MH-0824,Sanitary Pattern Load,0.0099,Fixed
MH-1012,Sanitary Pattern Load,0.0099,Fixed
MH-1068,Sanitary Pattern Load,0.0099,Fixed
MH-1121,Sanitary Pattern Load,0.0198,Fixed
MH-1151,Sanitary Pattern Load,0.0397,Fixed
MH-1199,Sanitary Pattern Load,0.0099,Fixed
MH-1350,Sanitary Pattern Load,0.0297,Fixed
MH-1291,Sanitary Pattern Load,0.0099,Fixed
MH-0742,Sanitary Pattern Load,0.0198,Fixed
MH-0652,Sanitary Pattern Load,0.0297,Fixed
MH-0622,Sanitary Pattern Load,0.0496,Fixed
MH-0588,Sanitary Pattern Load,0.0297,Fixed
MH-0550,Sanitary Pattern Load,0.0198,Fixed
MH-0526,Sanitary Pattern Load,0.0297,Fixed
MH-0464,Sanitary Pattern Load,0.0099,Fixed
MH-0431,Sanitary Pattern Load,0.0297,Fixed
MH-0024,Sanitary Pattern Load,0.1586,Fixed
MH-0036,Sanitary Pattern Load,0.0099,Fixed
MH-0637,Sanitary Pattern Load,0.0496,Fixed
MH-0561,Sanitary Pattern Load,0.0099,Fixed
MH-0579,Sanitary Pattern Load,0.0198,Fixed
MH-0414,Sanitary Pattern Load,0.0198,Fixed
MH-0838,Sanitary Pattern Load,0.0198,Fixed
MH-0735,Sanitary Pattern Load,0.0099,Fixed
MH-0818,Sanitary Pattern Load,0.0198,Fixed
MH-0808,Sanitary Pattern Load,0.0198,Fixed
MH-0845,Sanitary Pattern Load,0.0099,Fixed
MH-0018,Sanitary Pattern Load,0.0099,Fixed
MH-1239,Sanitary Pattern Load,0.0297,Fixed
MH-1294,Sanitary Pattern Load,0.0198,Fixed
MH-1323,Sanitary Pattern Load,0.0198,Fixed
MH-1280,Sanitary Pattern Load,0.0198,Fixed
MH-1265,Sanitary Pattern Load,0.0297,Fixed
MH-0503,Sanitary Pattern Load,0.0496,Fixed
MH-0517,Sanitary Pattern Load,0.0297,Fixed
MH-0386,Sanitary Pattern Load,0.0297,Fixed
MH-0370,Sanitary Pattern Load,0.0297,Fixed
MH-0469,Sanitary Pattern Load,0.0198,Fixed
MH-0499,Sanitary Pattern Load,0.0297,Fixed
MH-0366,Sanitary Pattern Load,0.0297,Fixed
MH-0806,Sanitary Pattern Load,0.0892,Fixed
MH-1086,Sanitary Pattern Load,0.0297,Fixed
MH-0706,Sanitary Pattern Load,0.0198,Fixed
MH-0634,Sanitary Pattern Load,0.0198,Fixed
MH-0654,Sanitary Pattern Load,0.0496,Fixed
MH-0626,Sanitary Pattern Load,0.0099,Fixed
MH-0613,Sanitary Pattern Load,0.0099,Fixed
MH-0458,Sanitary Pattern Load,0.0595,Fixed
MH-0474,Sanitary Pattern Load,0.0496,Fixed
MH-0361,Sanitary Pattern Load,0.109,Fixed
MH-0358,Sanitary Pattern Load,0.0099,Fixed
MH-0315,Sanitary Pattern Load,0.0694,Fixed
MH-0013,Sanitary Pattern Load,0.0099,Fixed
MH-0145,Sanitary Pattern Load,0.0793,Fixed
MH-0373,Sanitary Pattern Load,0.0297,Fixed
MH-0329,Sanitary Pattern Load,0.0099,Fixed
MH-0094,Sanitary Pattern Load,0.0496,Fixed
MH-0069,Sanitary Pattern Load,0.0099,Fixed
MH-0098,Sanitary Pattern Load,0.109,Fixed
MH-0131,Sanitary Pattern Load,0.119,Fixed
MH-0164,Sanitary Pattern Load,0.0496,Fixed
MH-0181,Sanitary Pattern Load,0.0198,Fixed
MH-0216,Sanitary Pattern Load,0.1586,Fixed
MH-0274,Sanitary Pattern Load,0.0099,Fixed
MH-0316,Sanitary Pattern Load,0.0694,Fixed
MH-0356,Sanitary Pattern Load,0.0496,Fixed
MH-0357,Sanitary Pattern Load,0.0198,Fixed
MH-0398,Sanitary Pattern Load,0.0397,Fixed
MH-0424,Sanitary Pattern Load,0.0297,Fixed
MH-0448,Sanitary Pattern Load,0.0099,Fixed
MH-0451,Sanitary Pattern Load,0.0099,Fixed
MH-1380,Sanitary Pattern Load,0.0099,Fixed
MH-1381,Sanitary Pattern Load,0.0793,Fixed
MH-1015,Sanitary Pattern Load,0.0991,Fixed
MH-1050,Sanitary Pattern Load,0.0892,Fixed
MH-1370,Sanitary Pattern Load,0.0694,Fixed
MH-1345,Sanitary Pattern Load,0.0099,Fixed
MH-1354,Sanitary Pattern Load,0.0099,Fixed
MH-1264,Sanitary Pattern Load,0.0297,Fixed
MH-1279,Sanitary Pattern Load,0.0297,Fixed
MH-1198,Sanitary Pattern Load,0.0099,Fixed
MH-1165,Sanitary Pattern Load,0.0397,Fixed
MH-1211,Sanitary Pattern Load,0.0397,Fixed
MH-1048,Sanitary Pattern Load,0.0496,Fixed
MH-1035,Sanitary Pattern Load,0.0397,Fixed
MH-1206,Sanitary Pattern Load,0.0099,Fixed
MH-1149,Sanitary Pattern Load,0.0397,Fixed
MH-1017,Sanitary Pattern Load,0.0099,Fixed
MH-1224,Sanitary Pattern Load,0.0099,Fixed
MH-0928,Sanitary Pattern Load,0.0198,Fixed
MH-0795,Sanitary Pattern Load,0.0297,Fixed
MH-0893,Sanitary Pattern Load,0.0397,Fixed
MH-0786,Sanitary Pattern Load,0.0297,Fixed
MH-0859,Sanitary Pattern Load,0.0099,Fixed
MH-0998,Sanitary Pattern Load,0.0099,Fixed
MH-1184,Sanitary Pattern Load,0.0198,Fixed
MH-0904,Sanitary Pattern Load,0.0198,Fixed
MH-0840,Sanitary Pattern Load,0.0099,Fixed
MH-1263,Sanitary Pattern Load,0.0496,Fixed
MH-0621,Sanitary Pattern Load,0.0496,Fixed
MH-1236,Sanitary Pattern Load,0.0198,Fixed
MH-0592,Sanitary Pattern Load,0.0496,Fixed
MH-0604,Sanitary Pattern Load,0.0297,Fixed
MH-0598,Sanitary Pattern Load,0.0397,Fixed
MH-1258,Sanitary Pattern Load,0.0496,Fixed
MH-1274,Sanitary Pattern Load,0.0595,Fixed
MH-1284,Sanitary Pattern Load,0.0397,Fixed
MH-1331,Sanitary Pattern Load,0.0099,Fixed
MH-1273,Sanitary Pattern Load,0.0198,Fixed
MH-1310,Sanitary Pattern Load,0.0496,Fixed
MH-0639,Sanitary Pattern Load,0.0397,Fixed
MH-0656,Sanitary Pattern Load,0.0397,Fixed
MH-0692,Sanitary Pattern Load,0.0099,Fixed
MH-1171,Sanitary Pattern Load,0.0099,Fixed
MH-0133,Sanitary Pattern Load,0.0099,Fixed
MH-1169,Sanitary Pattern Load,0.0397,Fixed
MH-1031,Sanitary Pattern Load,0.0297,Fixed
MH-1059,Sanitary Pattern Load,0.0099,Fixed
MH-1094,Sanitary Pattern Load,0.0099,Fixed
MH-1005,Sanitary Pattern Load,0.0099,Fixed
MH-0219,Sanitary Pattern Load,0.0099,Fixed
MH-0241,Sanitary Pattern Load,0.0198,Fixed
MH-0863,Sanitary Pattern Load,0.0595,Fixed
MH-0428,Sanitary Pattern Load,0.0099,Fixed
MH-0455,Sanitary Pattern Load,0.0099,Fixed
MH-0312,Sanitary Pattern Load,0.0694,Fixed
MH-0297,Sanitary Pattern Load,0.0297,Fixed
MH-0331,Sanitary Pattern Load,0.0496,Fixed
MH-0461,Sanitary Pattern Load,0.0099,Fixed
MH-0371,Sanitary Pattern Load,0.0297,Fixed
MH-0360,Sanitary Pattern Load,0.0099,Fixed
MH-0327,Sanitary Pattern Load,0.0099,Fixed
MH-0233,Sanitary Pattern Load,0.0496,Fixed
MH-0264,Sanitary Pattern Load,0.0496,Fixed
MH-0524,Sanitary Pattern Load,0.0496,Fixed
MH-0856,Sanitary Pattern Load,0.0099,Fixed
MH-0868,Sanitary Pattern Load,0.0198,Fixed
MH-0397,Sanitary Pattern Load,0.0297,Fixed
MH-0383,Sanitary Pattern Load,0.0793,Fixed
MH-0438,Sanitary Pattern Load,0.0397,Fixed
MH-0504,Sanitary Pattern Load,0.0397,Fixed
MH-0520,Sanitary Pattern Load,0.0397,Fixed
MH-0511,Sanitary Pattern Load,0.0099,Fixed
MH-0548,Sanitary Pattern Load,0.0297,Fixed
MH-0525,Sanitary Pattern Load,0.0496,Fixed
MH-0540,Sanitary Pattern Load,0.0198,Fixed
MH-0744,Sanitary Pattern Load,0.0198,Fixed
MH-0875,Sanitary Pattern Load,0.0099,Fixed
MH-0905,Sanitary Pattern Load,0.0496,Fixed
MH-0748,Sanitary Pattern Load,0.0099,Fixed
MH-0825,Sanitary Pattern Load,0.0099,Fixed
MH-0954,Sanitary Pattern Load,0.0297,Fixed
MH-0494,Sanitary Pattern Load,0.2379,Fixed
MH-0577,Sanitary Pattern Load,0.0198,Fixed
MH-0746,Sanitary Pattern Load,0.0297,Fixed
MH-0784,Sanitary Pattern Load,0.0297,Fixed
MH-0655,Sanitary Pattern Load,0.0297,Fixed
MH-0537,Sanitary Pattern Load,0.0099,Fixed
MH-0482,Sanitary Pattern Load,0.0595,Fixed
MH-0436,Sanitary Pattern Load,0.0694,Fixed
MH-0476,Sanitary Pattern Load,0.0595,Fixed
MH-0618,Sanitary Pattern Load,0.0099,Fixed
MH-0565,Sanitary Pattern Load,0.0397,Fixed
MH-0541,Sanitary Pattern Load,0.0397,Fixed
MH-0563,Sanitary Pattern Load,0.0397,Fixed
MH-0207,Sanitary Pattern Load,0.109,Fixed
MH-0232,Sanitary Pattern Load,0.0496,Fixed
MH-0190,Sanitary Pattern Load,0.0099,Fixed
MH-0532,Sanitary Pattern Load,0.0297,Fixed
MH-0225,Sanitary Pattern Load,0.0297,Fixed
MH-0010,Sanitary Pattern Load,0.0595,Fixed
MH-0189,Sanitary Pattern Load,0.0198,Fixed
MH-0175,Sanitary Pattern Load,0.0496,Fixed
MH-0203,Sanitary Pattern Load,0.0099,Fixed
MH-0290,Sanitary Pattern Load,0.0198,Fixed
MH-0048,Sanitary Pattern Load,0.1388,Fixed
MH-0245,Sanitary Pattern Load,0.0297,Fixed
MH-0011,Sanitary Pattern Load,0.1289,Fixed
MH-0117,Sanitary Pattern Load,0.0397,Fixed
MH-0157,Sanitary Pattern Load,0.0297,Fixed
MH-0077,Sanitary Pattern Load,0.1388,Fixed
MH-0085,Sanitary Pattern Load,0.0198,Fixed
MH-0082,Sanitary Pattern Load,0.0595,Fixed
MH-0108,Sanitary Pattern Load,0.0595,Fixed
MH-0023,Sanitary Pattern Load,0.0099,Fixed
MH-0304,Sanitary Pattern Load,0.0595,Fixed
MH-0204,Sanitary Pattern Load,0.0099,Fixed
MH-0154,Sanitary Pattern Load,0.0297,Fixed
MH-0508,Sanitary Pattern Load,0.1289,Fixed
MH-0460,Sanitary Pattern Load,0.0991,Fixed
MH-0002,Sanitary Pattern Load,0.0198,Fixed
MH-0007,Sanitary Pattern Load,0.0297,Fixed
MH-0033,Sanitary Pattern Load,0.0099,Fixed
MH-0113,Sanitary Pattern Load,0.0397,Fixed
MH-0409,Sanitary Pattern Load,0.0198,Fixed
MH-0741,Sanitary Pattern Load,0.0099,Fixed
MH-0804,Sanitary Pattern Load,0.0099,Fixed
MH-0849,Sanitary Pattern Load,0.0099,Fixed
MH-0100,Sanitary Pattern Load,0.0793,Fixed
MH-0141,Sanitary Pattern Load,0.0694,Fixed
MH-0171,Sanitary Pattern Load,0.0297,Fixed
MH-0152,Sanitary Pattern Load,0.0892,Fixed
MH-0034,Sanitary Pattern Load,0.1487,Fixed
MH-0060,Sanitary Pattern Load,0.1487,Fixed
MH-0348,Sanitary Pattern Load,0.0595,Fixed
MH-0375,Sanitary Pattern Load,0.0496,Fixed
MH-0811,Sanitary Pattern Load,0.0496,Fixed
MH-0852,Sanitary Pattern Load,0.0099,Fixed
MH-0872,Sanitary Pattern Load,0.0099,Fixed
MH-0906,Sanitary Pattern Load,0.0099,Fixed
MH-1366,Sanitary Pattern Load,0.0099,Fixed
MH-1372,Sanitary Pattern Load,0.0297,Fixed
MH-1378,Sanitary Pattern Load,0.0297,Fixed
MH-1178,Sanitary Pattern Load,0.0297,Fixed
MH-1218,Sanitary Pattern Load,0.0099,Fixed
MH-1180,Sanitary Pattern Load,0.0099,Fixed
MH-1226,Sanitary Pattern Load,0.0099,Fixed
MH-0587,Sanitary Pattern Load,0.0397,Fixed
MH-1125,Sanitary Pattern Load,0.0496,Fixed
MH-0058,Sanitary Pattern Load,0.109,Fixed
MH-0237,Sanitary Pattern Load,0.0694,Fixed
MH-0263,Sanitary Pattern Load,0.0496,Fixed
MH-0500,Sanitary Pattern Load,0.0099,Fixed
MH-0833,Sanitary Pattern Load,0.0099,Fixed
MH-0453,Sanitary Pattern Load,0.0099,Fixed
MH-0336,Sanitary Pattern Load,0.0297,Fixed
MH-0364,Sanitary Pattern Load,0.0694,Fixed
MH-0248,Sanitary Pattern Load,0.0198,Fixed
MH-0432,Sanitary Pattern Load,0.0892,Fixed
MH-0456,Sanitary Pattern Load,0.0892,Fixed
MH-0053,Sanitary Pattern Load,0.0793,Fixed
MH-0083,Sanitary Pattern Load,0.0496,Fixed
MH-0198,Sanitary Pattern Load,0.0397,Fixed
MH-0039,Sanitary Pattern Load,0.0793,Fixed
MH-0496,Sanitary Pattern Load,0.0397,Fixed
MH-1057,Sanitary Pattern Load,0.0297,Fixed
MH-1123,Sanitary Pattern Load,0.0099,Fixed
MH-1140,Sanitary Pattern Load,0.0198,Fixed
MH-0879,Sanitary Pattern Load,0.0099,Fixed
MH-0919,Sanitary Pattern Load,0.0595,Fixed
MH-0947,Sanitary Pattern Load,0.0099,Fixed
MH-1170,Sanitary Pattern Load,0.0297,Fixed
MH-0866,Sanitary Pattern Load,0.0099,Fixed
MH-0740,Sanitary Pattern Load,0.0198,Fixed
MH-1346,Sanitary Pattern Load,0.0198,Fixed
MH-0630,Sanitary Pattern Load,0.0198,Fixed
MH-0197,Sanitary Pattern Load,0.0198,Fixed
MH-0888,Sanitary Pattern Load,0.0297,Fixed
MH-0421,Sanitary Pattern Load,0.0595,Fixed
MH-0450,Sanitary Pattern Load,0.0397,Fixed
MH-0522,Sanitary Pattern Load,0.0397,Fixed
MH-0542,Sanitary Pattern Load,0.0595,Fixed
MH-0567,Sanitary Pattern Load,0.0595,Fixed
MH-0574,Sanitary Pattern Load,0.0099,Fixed
MH-0805,Sanitary Pattern Load,0.0198,Fixed
MH-1026,Sanitary Pattern Load,0.0397,Fixed
MH-0874,Sanitary Pattern Load,0.0198,Fixed
MH-0962,Sanitary Pattern Load,0.0198,Fixed
MH-1257,Sanitary Pattern Load,0.0198,Fixed
MH-0969,Sanitary Pattern Load,0.0397,Fixed
MH-0865,Sanitary Pattern Load,0.0397,Fixed
MH-0922,Sanitary Pattern Load,0.0099,Fixed
MH-0528,Sanitary Pattern Load,0.0694,Fixed
MH-0512,Sanitary Pattern Load,0.109,Fixed
MH-0266,Sanitary Pattern Load,0.0198,Fixed
MH-0362,Sanitary Pattern Load,0.0496,Fixed
MH-0415,Sanitary Pattern Load,0.1289,Fixed
MH-0111,Sanitary Pattern Load,0.0297,Fixed
MH-0146,Sanitary Pattern Load,0.0496,Fixed
MH-0212,Sanitary Pattern Load,0.0099,Fixed
MH-0139,Sanitary Pattern Load,0.0297,Fixed
MH-0165,Sanitary Pattern Load,0.0595,Fixed
MH-0092,Sanitary Pattern Load,0.0892,Fixed
MH-0281,Sanitary Pattern Load,0.0793,Fixed
MH-0330,Sanitary Pattern Load,0.0397,Fixed
MH-1084,Sanitary Pattern Load,0.0099,Fixed
