MH_LABEL,LOADTYPE,BASEFLOW,PATTERN
MH-1186,Sanitary Pattern Load,0.0397,Fixed
MH-1158,Sanitary Pattern Load,0.0297,Fixed
MH-0792,Sanitary Pattern Load,0.0496,Fixed
MH-0775,Sanitary Pattern Load,0.119,Fixed
MH-1221,Sanitary Pattern Load,0.0496,Fixed
MH-1263,Sanitary Pattern Load,0.0198,Fixed
MH-1393,Sanitary Pattern Load,0.0099,Fixed
MH-1281,Sanitary Pattern Load,0.0198,Fixed
MH-1196,Sanitary Pattern Load,0.0694,Fixed
MH-0734,Sanitary Pattern Load,0.0099,Fixed
MH-0970,Sanitary Pattern Load,0.0099,Fixed
MH-0999,Sanitary Pattern Load,0.0099,Fixed
MH-1010,Sanitary Pattern Load,0.0099,Fixed
MH-1107,Sanitary Pattern Load,0.1487,Fixed
MH-1051,Sanitary Pattern Load,0.0892,Fixed
MH-0810,Sanitary Pattern Load,0.0397,Fixed
MH-1173,Sanitary Pattern Load,0.119,Fixed
MH-0870,Sanitary Pattern Load,0.0297,Fixed
MH-0678,Sanitary Pattern Load,0.0099,Fixed
MH-0677,Sanitary Pattern Load,0.0099,Fixed
MH-0747,Sanitary Pattern Load,0.0694,Fixed
MH-0496,Sanitary Pattern Load,0.0595,Fixed
MH-0608,Sanitary Pattern Load,0.0099,Fixed
MH-0532,Sanitary Pattern Load,0.0991,Fixed
MH-0639,Sanitary Pattern Load,0.0496,Fixed
MH-0426,Sanitary Pattern Load,0.0496,Fixed
MH-0568,Sanitary Pattern Load,0.1289,Fixed
MH-0732,Sanitary Pattern Load,0.0496,Fixed
MH-0685,Sanitary Pattern Load,0.0496,Fixed
MH-0651,Sanitary Pattern Load,0.0198,Fixed
MH-0380,Sanitary Pattern Load,0.0694,Fixed
MH-0412,Sanitary Pattern Load,0.0099,Fixed
MH-0704,Sanitary Pattern Load,0.0099,Fixed
MH-0492,Sanitary Pattern Load,0.0099,Fixed
MH-0680,Sanitary Pattern Load,0.0198,Fixed
MH-0471,Sanitary Pattern Load,0.0099,Fixed
MH-0467,Sanitary Pattern Load,0.0099,Fixed
MH-0455,Sanitary Pattern Load,0.0198,Fixed
MH-0872,Sanitary Pattern Load,0.0496,Fixed
MH-0816,Sanitary Pattern Load,0.1784,Fixed
MH-0814,Sanitary Pattern Load,0.109,Fixed
MH-0802,Sanitary Pattern Load,0.0496,Fixed
MH-0755,Sanitary Pattern Load,0.0198,Fixed
MH-0742,Sanitary Pattern Load,0.0397,Fixed
MH-0505,Sanitary Pattern Load,0.0595,Fixed
MH-0446,Sanitary Pattern Load,0.1784,Fixed
MH-0402,Sanitary Pattern Load,0.0099,Fixed
MH-0614,Sanitary Pattern Load,0.0397,Fixed
MH-0739,Sanitary Pattern Load,0.0099,Fixed
MH-0557,Sanitary Pattern Load,0.0892,Fixed
MH-0605,Sanitary Pattern Load,0.0496,Fixed
MH-0550,Sanitary Pattern Load,0.0595,Fixed
MH-0447,Sanitary Pattern Load,0.0496,Fixed
MH-0417,Sanitary Pattern Load,0.0397,Fixed
MH-0357,Sanitary Pattern Load,0.0397,Fixed
MH-0119,Sanitary Pattern Load,0.0892,Fixed
MH-0460,Sanitary Pattern Load,0.0198,Fixed
MH-0475,Sanitary Pattern Load,0.0198,Fixed
MH-0405,Sanitary Pattern Load,0.0198,Fixed
MH-0438,Sanitary Pattern Load,0.0694,Fixed
MH-0370,Sanitary Pattern Load,0.0198,Fixed
MH-0301,Sanitary Pattern Load,0.0397,Fixed
MH-1109,Sanitary Pattern Load,0.1289,Fixed
MH-0205,Sanitary Pattern Load,0.0198,Fixed
MH-0293,Sanitary Pattern Load,0.0297,Fixed
MH-0122,Sanitary Pattern Load,0.0099,Fixed
MH-0185,Sanitary Pattern Load,0.0198,Fixed
MH-0208,Sanitary Pattern Load,0.0198,Fixed
MH-0261,Sanitary Pattern Load,0.0099,Fixed
MH-0174,Sanitary Pattern Load,0.0397,Fixed
MH-0418,Sanitary Pattern Load,0.0595,Fixed
MH-0493,Sanitary Pattern Load,0.0892,Fixed
MH-0576,Sanitary Pattern Load,0.0297,Fixed
MH-1626,Sanitary Pattern Load,0.0099,Fixed
MH-0737,Sanitary Pattern Load,0.0595,Fixed
MH-0782,Sanitary Pattern Load,0.0991,Fixed
MH-0843,Sanitary Pattern Load,0.1487,Fixed
MH-0773,Sanitary Pattern Load,0.0198,Fixed
MH-0313,Sanitary Pattern Load,0.0297,Fixed
MH-0217,Sanitary Pattern Load,0.0496,Fixed
MH-0257,Sanitary Pattern Load,0.0496,Fixed
MH-0278,Sanitary Pattern Load,0.0297,Fixed
MH-1740,Sanitary Pattern Load,0.0198,Fixed
MH-1628,Sanitary Pattern Load,0.0496,Fixed
MH-1642,Sanitary Pattern Load,0.0099,Fixed
MH-1650,Sanitary Pattern Load,0.0099,Fixed
MH-1659,Sanitary Pattern Load,0.0099,Fixed
MH-1624,Sanitary Pattern Load,0.0198,Fixed
MH-1638,Sanitary Pattern Load,0.0099,Fixed
MH-1019,Sanitary Pattern Load,0.0099,Fixed
MH-0730,Sanitary Pattern Load,0.0297,Fixed
MH-0793,Sanitary Pattern Load,0.0496,Fixed
MH-0829,Sanitary Pattern Load,0.0099,Fixed
MH-0863,Sanitary Pattern Load,0.0099,Fixed
MH-1679,Sanitary Pattern Load,0.0099,Fixed
MH-1690,Sanitary Pattern Load,0.0099,Fixed
MH-1728,Sanitary Pattern Load,0.0198,Fixed
MH-1735,Sanitary Pattern Load,0.0198,Fixed
MH-1018,Sanitary Pattern Load,0.0297,Fixed
MH-0993,Sanitary Pattern Load,0.0694,Fixed
MH-1060,Sanitary Pattern Load,0.0694,Fixed
MH-1150,Sanitary Pattern Load,0.0496,Fixed
MH-1194,Sanitary Pattern Load,0.0297,Fixed
MH-0220,Sanitary Pattern Load,0.0099,Fixed
MH-0148,Sanitary Pattern Load,0.0496,Fixed
MH-0182,Sanitary Pattern Load,0.0297,Fixed
MH-0263,Sanitary Pattern Load,0.0198,Fixed
MH-0045,Sanitary Pattern Load,0.0099,Fixed
MH-0030,Sanitary Pattern Load,0.0595,Fixed
MH-1786,Sanitary Pattern Load,0.0793,Fixed
MH-1910,Sanitary Pattern Load,0.0198,Fixed
MH-1573,Sanitary Pattern Load,0.0198,Fixed
MH-1482,Sanitary Pattern Load,0.0099,Fixed
MH-1507,Sanitary Pattern Load,0.0496,Fixed
MH-1467,Sanitary Pattern Load,0.0099,Fixed
MH-1444,Sanitary Pattern Load,0.0099,Fixed
MH-1071,Sanitary Pattern Load,0.0496,Fixed
MH-1100,Sanitary Pattern Load,0.0496,Fixed
MH-0901,Sanitary Pattern Load,0.109,Fixed
MH-0896,Sanitary Pattern Load,0.0099,Fixed
MH-0827,Sanitary Pattern Load,0.0694,Fixed
MH-1020,Sanitary Pattern Load,0.0793,Fixed
MH-1067,Sanitary Pattern Load,0.1487,Fixed
MH-0705,Sanitary Pattern Load,0.0496,Fixed
MH-0373,Sanitary Pattern Load,0.0496,Fixed
MH-0302,Sanitary Pattern Load,0.0099,Fixed
MH-0285,Sanitary Pattern Load,0.0297,Fixed
MH-0039,Sanitary Pattern Load,0.0099,Fixed
MH-0055,Sanitary Pattern Load,0.109,Fixed
MH-0066,Sanitary Pattern Load,0.119,Fixed
MH-0074,Sanitary Pattern Load,0.0496,Fixed
MH-0078,Sanitary Pattern Load,0.0198,Fixed
MH-0097,Sanitary Pattern Load,0.1586,Fixed
MH-0601,Sanitary Pattern Load,0.0099,Fixed
MH-1147,Sanitary Pattern Load,0.0496,Fixed
MH-1202,Sanitary Pattern Load,0.0694,Fixed
MH-0501,Sanitary Pattern Load,0.0694,Fixed
MH-1275,Sanitary Pattern Load,0.0198,Fixed
MH-0856,Sanitary Pattern Load,0.0099,Fixed
MH-1271,Sanitary Pattern Load,0.0297,Fixed
MH-1248,Sanitary Pattern Load,0.0099,Fixed
MH-1662,Sanitary Pattern Load,0.0397,Fixed
MH-1416,Sanitary Pattern Load,0.0099,Fixed
MH-1471,Sanitary Pattern Load,0.0099,Fixed
MH-1199,Sanitary Pattern Load,0.0397,Fixed
MH-1324,Sanitary Pattern Load,0.0099,Fixed
MH-1344,Sanitary Pattern Load,0.0198,Fixed
MH-1689,Sanitary Pattern Load,0.0496,Fixed
MH-1663,Sanitary Pattern Load,0.0198,Fixed
MH-1432,Sanitary Pattern Load,0.0198,Fixed
MH-1621,Sanitary Pattern Load,0.0297,Fixed
MH-1629,Sanitary Pattern Load,0.0297,Fixed
MH-1617,Sanitary Pattern Load,0.0198,Fixed
MH-1647,Sanitary Pattern Load,0.0099,Fixed
MH-1581,Sanitary Pattern Load,0.0099,Fixed
MH-1496,Sanitary Pattern Load,0.0397,Fixed
MH-1505,Sanitary Pattern Load,0.0198,Fixed
MH-1511,Sanitary Pattern Load,0.0099,Fixed
MH-1458,Sanitary Pattern Load,0.0099,Fixed
MH-1332,Sanitary Pattern Load,0.0496,Fixed
MH-1290,Sanitary Pattern Load,0.0297,Fixed
MH-1278,Sanitary Pattern Load,0.0297,Fixed
MH-1218,Sanitary Pattern Load,0.0198,Fixed
MH-1052,Sanitary Pattern Load,0.0198,Fixed
MH-1077,Sanitary Pattern Load,0.0099,Fixed
MH-1168,Sanitary Pattern Load,0.0198,Fixed
MH-0862,Sanitary Pattern Load,0.0198,Fixed
MH-0884,Sanitary Pattern Load,0.0099,Fixed
MH-0911,Sanitary Pattern Load,0.0099,Fixed
MH-1073,Sanitary Pattern Load,0.0198,Fixed
MH-0876,Sanitary Pattern Load,0.0099,Fixed
MH-0765,Sanitary Pattern Load,0.0198,Fixed
MH-0668,Sanitary Pattern Load,0.0099,Fixed
MH-0762,Sanitary Pattern Load,0.0198,Fixed
MH-0433,Sanitary Pattern Load,0.0198,Fixed
MH-0226,Sanitary Pattern Load,0.0198,Fixed
MH-0316,Sanitary Pattern Load,0.0694,Fixed
MH-0310,Sanitary Pattern Load,0.0198,Fixed
MH-0290,Sanitary Pattern Load,0.0297,Fixed
MH-0315,Sanitary Pattern Load,0.0496,Fixed
MH-0300,Sanitary Pattern Load,0.0099,Fixed
MH-0215,Sanitary Pattern Load,0.0496,Fixed
MH-0250,Sanitary Pattern Load,0.0496,Fixed
MH-0297,Sanitary Pattern Load,0.0198,Fixed
MH-0028,Sanitary Pattern Load,0.0198,Fixed
MH-0035,Sanitary Pattern Load,0.0694,Fixed
MH-0046,Sanitary Pattern Load,0.0595,Fixed
MH-0065,Sanitary Pattern Load,0.0793,Fixed
MH-0067,Sanitary Pattern Load,0.0099,Fixed
MH-0013,Sanitary Pattern Load,0.0297,Fixed
MH-0022,Sanitary Pattern Load,0.0793,Fixed
MH-0014,Sanitary Pattern Load,0.0397,Fixed
MH-0214,Sanitary Pattern Load,0.0397,Fixed
MH-0154,Sanitary Pattern Load,0.0198,Fixed
MH-0084,Sanitary Pattern Load,0.0099,Fixed
MH-0081,Sanitary Pattern Load,0.0099,Fixed
MH-0057,Sanitary Pattern Load,0.0496,Fixed
MH-0068,Sanitary Pattern Load,0.0198,Fixed
MH-1766,Sanitary Pattern Load,0.0198,Fixed
MH-1899,Sanitary Pattern Load,0.0198,Fixed
MH-1866,Sanitary Pattern Load,0.0099,Fixed
MH-1767,Sanitary Pattern Load,0.0099,Fixed
MH-1797,Sanitary Pattern Load,0.0099,Fixed
MH-1791,Sanitary Pattern Load,0.0297,Fixed
MH-1814,Sanitary Pattern Load,0.0198,Fixed
MH-1131,Sanitary Pattern Load,0.2379,Fixed
MH-1366,Sanitary Pattern Load,0.0198,Fixed
MH-1601,Sanitary Pattern Load,0.0198,Fixed
MH-1615,Sanitary Pattern Load,0.0198,Fixed
MH-1508,Sanitary Pattern Load,0.0297,Fixed
MH-1260,Sanitary Pattern Load,0.0099,Fixed
MH-1112,Sanitary Pattern Load,0.0595,Fixed
MH-1028,Sanitary Pattern Load,0.0496,Fixed
MH-1102,Sanitary Pattern Load,0.0595,Fixed
MH-1450,Sanitary Pattern Load,0.0099,Fixed
MH-1340,Sanitary Pattern Load,0.0397,Fixed
MH-1266,Sanitary Pattern Load,0.0297,Fixed
MH-1329,Sanitary Pattern Load,0.0397,Fixed
MH-0662,Sanitary Pattern Load,0.109,Fixed
MH-0713,Sanitary Pattern Load,0.0496,Fixed
MH-0624,Sanitary Pattern Load,0.0099,Fixed
MH-1238,Sanitary Pattern Load,0.0297,Fixed
MH-0697,Sanitary Pattern Load,0.0297,Fixed
MH-0623,Sanitary Pattern Load,0.0198,Fixed
MH-0508,Sanitary Pattern Load,0.0496,Fixed
MH-0589,Sanitary Pattern Load,0.0496,Fixed
MH-0652,Sanitary Pattern Load,0.0496,Fixed
MH-0841,Sanitary Pattern Load,0.0198,Fixed
MH-0766,Sanitary Pattern Load,0.1388,Fixed
MH-0432,Sanitary Pattern Load,0.0397,Fixed
MH-0340,Sanitary Pattern Load,0.1289,Fixed
MH-0691,Sanitary Pattern Load,0.0793,Fixed
MH-0630,Sanitary Pattern Load,0.0496,Fixed
MH-0694,Sanitary Pattern Load,0.0793,Fixed
MH-0611,Sanitary Pattern Load,0.0297,Fixed
MH-0503,Sanitary Pattern Load,0.0793,Fixed
MH-0137,Sanitary Pattern Load,0.0099,Fixed
MH-0485,Sanitary Pattern Load,0.0793,Fixed
MH-0554,Sanitary Pattern Load,0.0595,Fixed
MH-0339,Sanitary Pattern Load,0.0297,Fixed
MH-1166,Sanitary Pattern Load,0.1289,Fixed
MH-1074,Sanitary Pattern Load,0.0991,Fixed
MH-0318,Sanitary Pattern Load,0.0198,Fixed
MH-0369,Sanitary Pattern Load,0.0198,Fixed
MH-0177,Sanitary Pattern Load,0.0099,Fixed
MH-0169,Sanitary Pattern Load,0.0198,Fixed
MH-0329,Sanitary Pattern Load,0.0297,Fixed
MH-0387,Sanitary Pattern Load,0.0793,Fixed
MH-0299,Sanitary Pattern Load,0.0099,Fixed
MH-0190,Sanitary Pattern Load,0.0297,Fixed
MH-0632,Sanitary Pattern Load,0.0892,Fixed
MH-1565,Sanitary Pattern Load,0.0099,Fixed
MH-1719,Sanitary Pattern Load,0.0099,Fixed
MH-1729,Sanitary Pattern Load,0.0099,Fixed
MH-1718,Sanitary Pattern Load,0.0297,Fixed
MH-1726,Sanitary Pattern Load,0.0099,Fixed
MH-0858,Sanitary Pattern Load,0.0496,Fixed
MH-0224,Sanitary Pattern Load,0.0595,Fixed
MH-0252,Sanitary Pattern Load,0.0496,Fixed
MH-0197,Sanitary Pattern Load,0.0198,Fixed
MH-1788,Sanitary Pattern Load,0.0099,Fixed
MH-1063,Sanitary Pattern Load,0.0099,Fixed
MH-0855,Sanitary Pattern Load,0.0297,Fixed
MH-0908,Sanitary Pattern Load,0.0694,Fixed
MH-0740,Sanitary Pattern Load,0.0198,Fixed
MH-0397,Sanitary Pattern Load,0.0397,Fixed
MH-0196,Sanitary Pattern Load,0.0793,Fixed
MH-1138,Sanitary Pattern Load,0.0397,Fixed
MH-0117,Sanitary Pattern Load,0.0297,Fixed
MH-0024,Sanitary Pattern Load,0.0496,Fixed
MH-0029,Sanitary Pattern Load,0.0397,Fixed
MH-0034,Sanitary Pattern Load,0.0198,Fixed
MH-0041,Sanitary Pattern Load,0.0397,Fixed
MH-0053,Sanitary Pattern Load,0.0297,Fixed
MH-0061,Sanitary Pattern Load,0.0099,Fixed
MH-0064,Sanitary Pattern Load,0.0099,Fixed
MH-1403,Sanitary Pattern Load,0.0297,Fixed
MH-1622,Sanitary Pattern Load,0.0099,Fixed
MH-1632,Sanitary Pattern Load,0.0595,Fixed
MH-1639,Sanitary Pattern Load,0.0099,Fixed
MH-1369,Sanitary Pattern Load,0.0397,Fixed
MH-1241,Sanitary Pattern Load,0.0297,Fixed
MH-1530,Sanitary Pattern Load,0.0099,Fixed
MH-1459,Sanitary Pattern Load,0.0198,Fixed
MH-1342,Sanitary Pattern Load,0.0099,Fixed
MH-1171,Sanitary Pattern Load,0.0496,Fixed
MH-1155,Sanitary Pattern Load,0.0595,Fixed
MH-1092,Sanitary Pattern Load,0.0099,Fixed
MH-1162,Sanitary Pattern Load,0.0496,Fixed
MH-1174,Sanitary Pattern Load,0.0198,Fixed
MH-0749,Sanitary Pattern Load,0.0297,Fixed
MH-0477,Sanitary Pattern Load,0.0099,Fixed
MH-0570,Sanitary Pattern Load,0.0198,Fixed
MH-0349,Sanitary Pattern Load,0.0297,Fixed
MH-0121,Sanitary Pattern Load,0.0099,Fixed
MH-0159,Sanitary Pattern Load,0.0099,Fixed
MH-0140,Sanitary Pattern Load,0.0595,Fixed
MH-0175,Sanitary Pattern Load,0.0397,Fixed
MH-0076,Sanitary Pattern Load,0.0397,Fixed
MH-0082,Sanitary Pattern Load,0.0397,Fixed
MH-1803,Sanitary Pattern Load,0.0198,Fixed
MH-1855,Sanitary Pattern Load,0.0297,Fixed
MH-1836,Sanitary Pattern Load,0.0198,Fixed
MH-1838,Sanitary Pattern Load,0.0198,Fixed
MH-1799,Sanitary Pattern Load,0.0397,Fixed
MH-1832,Sanitary Pattern Load,0.0397,Fixed
MH-1779,Sanitary Pattern Load,0.0099,Fixed
MH-1223,Sanitary Pattern Load,0.0496,Fixed
MH-1170,Sanitary Pattern Load,0.0892,Fixed
MH-0764,Sanitary Pattern Load,0.0198,Fixed
MH-0904,Sanitary Pattern Load,0.0397,Fixed
MH-0991,Sanitary Pattern Load,0.1289,Fixed
MH-0442,Sanitary Pattern Load,0.0297,Fixed
MH-0422,Sanitary Pattern Load,0.0099,Fixed
MH-0430,Sanitary Pattern Load,0.0397,Fixed
MH-0268,Sanitary Pattern Load,0.0892,Fixed
MH-0262,Sanitary Pattern Load,0.0198,Fixed
MH-0152,Sanitary Pattern Load,0.0991,Fixed
MH-0386,Sanitary Pattern Load,0.0099,Fixed
MH-0344,Sanitary Pattern Load,0.0496,Fixed
MH-1610,Sanitary Pattern Load,0.0198,Fixed
MH-1604,Sanitary Pattern Load,0.0099,Fixed
MH-0249,Sanitary Pattern Load,0.0694,Fixed
MH-1381,Sanitary Pattern Load,0.0198,Fixed
MH-1426,Sanitary Pattern Load,0.0397,Fixed
MH-1468,Sanitary Pattern Load,0.0099,Fixed
MH-1460,Sanitary Pattern Load,0.0198,Fixed
MH-0754,Sanitary Pattern Load,0.0099,Fixed
MH-0352,Sanitary Pattern Load,0.0595,Fixed
MH-0100,Sanitary Pattern Load,0.0099,Fixed
MH-0062,Sanitary Pattern Load,0.0198,Fixed
MH-0036,Sanitary Pattern Load,0.0198,Fixed
MH-1895,Sanitary Pattern Load,0.0297,Fixed
MH-1543,Sanitary Pattern Load,0.0198,Fixed
MH-0314,Sanitary Pattern Load,0.0099,Fixed
MH-1181,Sanitary Pattern Load,0.0198,Fixed
MH-0588,Sanitary Pattern Load,0.1289,Fixed
MH-1085,Sanitary Pattern Load,0.0595,Fixed
MH-1259,Sanitary Pattern Load,0.0595,Fixed
MH-1229,Sanitary Pattern Load,0.0297,Fixed
MH-1362,Sanitary Pattern Load,0.0595,Fixed
MH-1706,Sanitary Pattern Load,0.0297,Fixed
MH-1254,Sanitary Pattern Load,0.0397,Fixed
MH-1692,Sanitary Pattern Load,0.0297,Fixed
MH-1669,Sanitary Pattern Load,0.0099,Fixed
MH-1666,Sanitary Pattern Load,0.0297,Fixed
MH-1319,Sanitary Pattern Load,0.0198,Fixed
MH-1283,Sanitary Pattern Load,0.0198,Fixed
MH-1289,Sanitary Pattern Load,0.0198,Fixed
MH-1265,Sanitary Pattern Load,0.0198,Fixed
MH-1225,Sanitary Pattern Load,0.0198,Fixed
MH-1243,Sanitary Pattern Load,0.0198,Fixed
MH-1273,Sanitary Pattern Load,0.0099,Fixed
MH-1598,Sanitary Pattern Load,0.0198,Fixed
MH-1486,Sanitary Pattern Load,0.0198,Fixed
MH-1368,Sanitary Pattern Load,0.0099,Fixed
MH-1510,Sanitary Pattern Load,0.0198,Fixed
MH-1451,Sanitary Pattern Load,0.0099,Fixed
MH-1502,Sanitary Pattern Load,0.0198,Fixed
MH-1392,Sanitary Pattern Load,0.0099,Fixed
MH-1312,Sanitary Pattern Load,0.0198,Fixed
MH-1443,Sanitary Pattern Load,0.0297,Fixed
MH-0811,Sanitary Pattern Load,0.0198,Fixed
MH-1251,Sanitary Pattern Load,0.0297,Fixed
MH-1232,Sanitary Pattern Load,0.0297,Fixed
MH-1285,Sanitary Pattern Load,0.0297,Fixed
MH-1206,Sanitary Pattern Load,0.0397,Fixed
MH-1135,Sanitary Pattern Load,0.0099,Fixed
MH-1093,Sanitary Pattern Load,0.0297,Fixed
MH-1244,Sanitary Pattern Load,0.0099,Fixed
MH-1021,Sanitary Pattern Load,0.0099,Fixed
MH-0534,Sanitary Pattern Load,0.0496,Fixed
MH-0509,Sanitary Pattern Load,0.0297,Fixed
MH-0483,Sanitary Pattern Load,0.0198,Fixed
MH-0950,Sanitary Pattern Load,0.0297,Fixed
MH-0615,Sanitary Pattern Load,0.0297,Fixed
MH-0583,Sanitary Pattern Load,0.0099,Fixed
MH-0718,Sanitary Pattern Load,0.0198,Fixed
MH-0657,Sanitary Pattern Load,0.0198,Fixed
MH-0944,Sanitary Pattern Load,0.0099,Fixed
MH-0894,Sanitary Pattern Load,0.0099,Fixed
MH-0918,Sanitary Pattern Load,0.0297,Fixed
MH-0997,Sanitary Pattern Load,0.0595,Fixed
MH-0733,Sanitary Pattern Load,0.0099,Fixed
MH-0932,Sanitary Pattern Load,0.0099,Fixed
MH-0909,Sanitary Pattern Load,0.0297,Fixed
MH-0826,Sanitary Pattern Load,0.0099,Fixed
MH-0801,Sanitary Pattern Load,0.0297,Fixed
MH-0788,Sanitary Pattern Load,0.0099,Fixed
MH-0821,Sanitary Pattern Load,0.0198,Fixed
MH-0551,Sanitary Pattern Load,0.0694,Fixed
MH-0602,Sanitary Pattern Load,0.0397,Fixed
MH-0716,Sanitary Pattern Load,0.0198,Fixed
MH-0520,Sanitary Pattern Load,0.0099,Fixed
MH-0547,Sanitary Pattern Load,0.0099,Fixed
MH-0498,Sanitary Pattern Load,0.0198,Fixed
MH-0416,Sanitary Pattern Load,0.0099,Fixed
MH-0449,Sanitary Pattern Load,0.0099,Fixed
MH-0415,Sanitary Pattern Load,0.0297,Fixed
MH-0400,Sanitary Pattern Load,0.0198,Fixed
MH-0202,Sanitary Pattern Load,0.0198,Fixed
MH-0223,Sanitary Pattern Load,0.0297,Fixed
MH-0286,Sanitary Pattern Load,0.0099,Fixed
MH-0107,Sanitary Pattern Load,0.0297,Fixed
MH-0292,Sanitary Pattern Load,0.0099,Fixed
MH-0275,Sanitary Pattern Load,0.0397,Fixed
MH-0272,Sanitary Pattern Load,0.0397,Fixed
MH-0011,Sanitary Pattern Load,0.0099,Fixed
MH-0007,Sanitary Pattern Load,0.0099,Fixed
MH-0123,Sanitary Pattern Load,0.0198,Fixed
MH-0163,Sanitary Pattern Load,0.0397,Fixed
MH-0072,Sanitary Pattern Load,0.0099,Fixed
MH-0005,Sanitary Pattern Load,0.0297,Fixed
MH-1761,Sanitary Pattern Load,0.0099,Fixed
MH-1802,Sanitary Pattern Load,0.0099,Fixed
MH-1817,Sanitary Pattern Load,0.0297,Fixed
MH-1883,Sanitary Pattern Load,0.0099,Fixed
MH-1898,Sanitary Pattern Load,0.0297,Fixed
MH-1867,Sanitary Pattern Load,0.0198,Fixed
MH-1863,Sanitary Pattern Load,0.0297,Fixed
MH-1826,Sanitary Pattern Load,0.0099,Fixed
MH-1837,Sanitary Pattern Load,0.0397,Fixed
MH-1764,Sanitary Pattern Load,0.0099,Fixed
MH-1848,Sanitary Pattern Load,0.0099,Fixed
MH-1172,Sanitary Pattern Load,0.0099,Fixed
MH-1623,Sanitary Pattern Load,0.0099,Fixed
MH-1590,Sanitary Pattern Load,0.0099,Fixed
MH-1593,Sanitary Pattern Load,0.0099,Fixed
MH-1520,Sanitary Pattern Load,0.0099,Fixed
MH-1153,Sanitary Pattern Load,0.0297,Fixed
MH-1300,Sanitary Pattern Load,0.0892,Fixed
MH-1390,Sanitary Pattern Load,0.0595,Fixed
MH-1277,Sanitary Pattern Load,0.0496,Fixed
MH-0861,Sanitary Pattern Load,0.0198,Fixed
MH-0727,Sanitary Pattern Load,0.0297,Fixed
MH-0800,Sanitary Pattern Load,0.0198,Fixed
MH-0578,Sanitary Pattern Load,0.0397,Fixed
MH-0610,Sanitary Pattern Load,0.0099,Fixed
MH-0413,Sanitary Pattern Load,0.0297,Fixed
MH-0468,Sanitary Pattern Load,0.0297,Fixed
MH-0120,Sanitary Pattern Load,0.0694,Fixed
MH-0998,Sanitary Pattern Load,0.0099,Fixed
MH-1551,Sanitary Pattern Load,0.0198,Fixed
MH-0184,Sanitary Pattern Load,0.0694,Fixed
