DN,N,KM,PCT_LEN,DOD_MAX,V_MAX,QPK_MAX_LS
200,51967,1367.3322335119246,92.4830492276793,0.6498909248529072,2.9993857072759593,25.785728993893127
250,1103,28.897327858,1.9545454494081411,0.6495871334506134,2.9990042207153436,39.838952370334134
315,1053,27.528379131,1.8619530644658715,0.649828184616122,2.9982668901831957,103.79649661266699
400,658,17.25120798,1.1668300342437292,0.4992143250129081,2.1192772077391098,103.8986583572699
500,908,23.685849193,1.6020536218101982,0.4990613312570502,2.8444408712216265,131.67779516546008
600,312,7.99744608,0.5409279335225299,0.49927119318834434,2.999762597609576,139.40025640971163
700,181,4.607809134999999,0.3116610788655403,0.49481325833118495,2.9466735313784342,142.3330620093727
800,11,0.25203322199999995,0.01704691830263456,0.20817353167270075,2.3659374883783624,179.2994976896606
900,34,0.9156546959999999,0.061932671702049205,0.4400900250017028,0.8366728565672074,225.63020735829343
