NODE,BREACH,HOPS_UP,STEPPED_OFF_DROP,COVER_M,BREACH_COVER_M,ON_UPHILL,UPHILL_M,UPHILL_RISE_M,GRD_M,SUBNET
N0048475,N0048476,1,0,6.866299990328173,13.845715242281301,0,0.0,0.0,345.9626770019531,S005
N0048631,N0048632,1,0,4.911750060093823,12.070275228062599,0,0.0,0.0,341.14080810546875,S016
N0048747,N0048748,1,0,6.999273987015613,13.507525389359387,0,0.0,0.0,341.92816162109375,S021
N0048812,N0048813,1,0,10.355501360781204,17.119557253359346,0,0.0,0.0,340.758544921875,S021
N0049050,N0049051,1,0,7.775754062843703,13.536049222999964,0,0.0,0.0,349.2037048339844,S005
N0049134,N0049135,1,0,7.638815542968757,13.873749000000032,0,0.0,0.0,350.39422607421875,S005
N0049169,N0049170,1,0,11.722822585937479,16.16261029687496,0,0.0,0.0,345.4478454589844,S003
N0049195,N0049196,1,0,7.640161269531291,14.045294462890638,0,0.0,0.0,347.2761535644531,S003
N0049319,N0049320,1,0,8.450076048828123,14.752653685546875,0,0.0,0.0,379.88507080078125,S014
N0050369,N0050370,1,0,5.486451577515709,12.46384844860944,0,0.0,0.0,377.4219665527344,S001
N0050883,N0050884,1,0,8.27890172656248,15.202841044921854,0,0.0,0.0,379.25067138671875,S001
N0051139,N0051140,1,0,8.209693182656167,15.058417670937445,0,0.0,0.0,388.42974853515625,S022
N0051751,N0051752,1,0,7.61153764601562,13.973771567890594,0,0.0,0.0,421.8719787597656,S018
N0051787,N0051788,1,0,7.927264115546905,15.00026360382816,0,0.0,0.0,422.3250732421875,S018
N0051819,N0051820,1,0,10.660024957578173,15.816050406796933,0,0.0,0.0,425.7591857910156,S017
N0052401,N0052402,1,0,7.164163929687504,13.101692117187497,0,0.0,0.0,349.7447509765625,S005
N0052727,N0052728,1,0,6.418882927656227,13.307297687421851,0,0.0,0.0,344.643310546875,S021
N0052762,N0052763,1,0,6.6025401331406215,13.423428748374988,0,0.0,0.0,340.38995361328125,S021
N0052765,N0052766,1,0,7.446963720703138,13.810357855468737,0,0.0,0.0,340.4000244140625,S021
N0052793,N0052794,1,0,11.831373543312566,19.286471808937563,0,0.0,0.0,336.89630126953125,S016
N0052805,N0052806,1,0,10.045587575828165,16.809542882468804,0,0.0,0.0,341.74658203125,S016
N0052820,N0052821,1,0,6.903651435046868,13.221687911609365,0,0.0,0.0,345.5993347167969,S021
N0052852,N0052853,1,0,7.04715345312502,14.530041160156259,1,27.70962700000001,0.55548095703125,340.77471923828125,S016
N0052974,N0052975,1,0,11.461267871906273,18.584864805500047,1,28.24658500000004,0.06195068359375,342.8778991699219,S016
N0052995,N0052996,1,0,7.013515933593737,12.684032599609338,0,0.0,0.0,338.47918701171875,S007
N0053061,N0053062,1,0,6.285736759765655,12.934299822265643,0,0.0,0.0,331.7868347167969,S007
N0053627,N0053628,1,0,5.42776857042179,12.63956711143743,0,0.0,0.0,329.5793762207031,S007
N0053635,N0053636,1,0,7.189389816453229,14.184477517625112,0,0.0,0.0,330.5144348144531,S007
N0053643,N0053644,1,0,5.849989094062494,13.08981946906249,0,0.0,0.0,329.57843017578125,S007
N0053650,N0053651,1,0,5.830692611156223,12.601084851390624,0,0.0,0.0,329.5358581542969,S007
N0053657,N0053658,1,0,6.131015933515641,12.704687247968764,0,0.0,0.0,329.19757080078125,S007
N0053666,N0053667,1,0,10.139198329031274,16.457428746999994,0,0.0,0.0,328.8968811035156,S007
N0053674,N0053675,1,0,10.162505770906193,17.009173429109296,0,0.0,0.0,328.4732666015625,S007
N0053745,N0053746,1,0,7.550591327968732,14.4324293025781,1,27.180306,0.086761474609375,351.9645080566406,S003
N0053753,N0053754,1,0,8.09667412304691,14.968818216796933,0,0.0,0.0,350.0716857910156,S003
N0054074,N0054075,1,0,8.654718394531244,15.947486355468754,0,0.0,0.0,346.3353576660156,S003
N0054446,N0054447,1,0,8.88798666324999,15.702706657390593,0,0.0,0.0,336.81903076171875,S009
N0054601,N0054602,1,0,9.367616422203128,16.090515265953115,1,128.66920600000003,0.936187744140625,321.567626953125,S004
N0056469,N0056470,1,0,10.81049129868751,18.24885603110937,0,0.0,0.0,379.5917663574219,S001
N0056474,N0056475,1,0,8.539167757218763,14.722778335343776,0,0.0,0.0,380.7637939453125,S001
N0056478,N0056479,1,0,8.305452240234388,15.258658136718736,0,0.0,0.0,378.2140808105469,S001
N0056615,N0056616,1,0,7.839357507062516,14.596784868390614,0,0.0,0.0,387.80487060546875,S022
N0056979,N0056980,1,0,8.763577671546898,15.925862167640616,0,0.0,0.0,422.67889404296875,S018
N0056984,N0056985,1,0,8.023275033109371,15.239066896390625,0,0.0,0.0,421.5670166015625,S018
N0057075,N0057076,1,0,7.584423805781228,13.748267659296857,1,154.11821699999996,0.958282470703125,422.8062438964844,S012
N0057821,N0057822,1,0,7.555839406078064,13.10544910920305,0,0.0,0.0,394.38580322265625,S001
N0058322,N0058323,1,0,10.493418508703144,15.474291577062502,0,0.0,0.0,369.4018249511719,S014
N0058343,N0058344,1,0,6.740652458984414,12.678222892578162,0,0.0,0.0,377.302734375,S014
N0058534,N0058535,1,0,7.073958597656258,13.24333345507813,0,0.0,0.0,377.7296142578125,S014
N0058639,N0058640,1,0,11.793462498046893,16.943437890624978,0,0.0,0.0,371.84307861328125,S014
N0059654,N0059655,1,0,8.220687968749985,14.958117630859363,0,0.0,0.0,422.4136657714844,S018
N0060017,N0060018,1,0,5.465402519781264,13.0298247893125,1,29.828733999999983,0.10723876953125,381.2073059082031,S001
N0060717,N0060718,1,0,8.05591897523442,14.819203678359429,0,0.0,0.0,383.0737609863281,S006
N0060796,N0060797,1,0,8.053602625562519,15.377086457593748,0,0.0,0.0,381.7896423339844,S006
N0060883,N0060884,1,0,6.926481140625015,12.570692744140615,0,0.0,0.0,381.9237060546875,S006
N0061652,N0061653,1,0,10.601524904390772,18.115620627047008,1,29.497545000000002,0.13970947265625,330.6996765136719,S004
N0062061,N0062062,1,0,6.487681685234406,14.036374814140629,1,76.27349099999999,0.490386962890625,336.96588134765625,S003
N0062112,N0062113,1,0,8.117918314453163,14.958968703125038,0,0.0,0.0,346.1067199707031,S003
N0062116,N0062117,1,0,11.782293125390652,18.618910049218755,0,0.0,0.0,342.5752258300781,S003
N0062456,N0062457,1,0,5.946825969281292,12.388629201703168,0,0.0,0.0,334.30450439453125,S003
N0062484,N0062485,1,0,5.285999453718773,12.41162916075001,0,0.0,0.0,339.63250732421875,S003
N0062507,N0062508,1,0,7.48442422656251,13.761102841796912,0,0.0,0.0,345.8509216308594,S003
N0062537,N0062538,1,0,7.073221869140639,13.023353888671863,0,0.0,0.0,351.4652404785156,S003
N0064142,N0064143,1,0,11.022794765390643,17.99643666382815,0,0.0,0.0,426.2310485839844,S012
N0064317,N0064318,1,0,10.03597005971875,15.740276194484409,1,22.555872000000022,0.065338134765625,423.8861389160156,S012
N0065163,N0065164,1,0,8.412629359718721,13.938440418312439,0,0.0,0.0,385.357177734375,S001
N0065644,N0065645,1,0,11.952283077483969,12.366779883577692,1,87.89486199999988,1.94415283203125,379.2513732910156,S001
N0066015,N0066016,1,0,7.131017349562512,13.545233187453164,0,0.0,0.0,371.7599792480469,S014
N0066321,N0066322,1,0,6.369442979906239,12.40137953654687,0,0.0,0.0,344.4898986816406,S021
N0066413,N0066414,1,0,8.03543336784378,14.510354844406265,0,0.0,0.0,341.9268798828125,S016
N0066760,N0066761,1,0,7.21970997070315,12.600937025390635,0,0.0,0.0,341.31085205078125,S007
N0067035,N0067036,1,0,10.112357643374821,23.36010089540605,1,59.71741700000001,13.401214599609375,385.4636535644531,S001
N0046793,N0000397,1,0,8.75195044140628,16.30656226562502,1,162.902816,0.910064697265625,329.7160339355469,S007
N0061654,N0000771,1,0,8.669503687500026,15.997533986328165,0,0.0,0.0,330.8345031738281,S004
N0033040,N0000811,1,0,11.570277993749698,12.224019013593477,1,44.694484,1.0198974609375,335.9866638183594,S016
N0019844,N0001573,1,0,7.912543337890611,14.82275488281249,1,26.824561999999986,0.204071044921875,325.9396667480469,S004
N0025872,N0001643,1,0,8.25497599804686,15.099478363281264,0,0.0,0.0,342.4265441894531,S003
N0062509,N0002055,1,0,7.546344392578135,13.699152158203162,0,0.0,0.0,345.7524108886719,S003
N0044530,N0002157,1,0,8.012899457031267,14.610320648437494,0,0.0,0.0,346.2825622558594,S003
N0035946,N0003010,1,0,8.71789176171876,15.942393630859385,0,0.0,0.0,350.9165344238281,S005
N0062539,N0003015,1,0,7.076395697265639,13.09299009960938,0,0.0,0.0,351.1622314453125,S003
N0022980,N0007441,1,0,11.587050059296644,12.174914487421631,1,208.97677199999998,3.577972412109375,377.8735656738281,S014
N0041466,N0007701,1,0,11.842035146171668,12.046438159609181,1,21.862047999999998,0.0950927734375,418.3860778808594,S018
N0031276,N0009843,1,0,7.1019380644531225,13.059362939453138,1,22.915637000000004,0.228515625,376.87481689453125,S014
N0001014,N0013152,1,0,7.409491128906268,13.347737628906259,0,0.0,0.0,334.5613708496094,S004
N0013466,N0013467,1,0,9.749186293656237,16.168601160843764,0,0.0,0.0,336.6844177246094,S007
N0014115,N0014116,1,0,10.10233819459387,16.84961666139077,0,0.0,0.0,340.2008972167969,S016
N0014335,N0014336,1,0,8.728757163671787,14.515069044531174,0,0.0,0.0,347.11138916015625,S005
N0014409,N0014410,1,0,7.686681822265655,14.236388546875048,0,0.0,0.0,340.4538879394531,S016
N0014459,N0014460,1,0,7.386811275390642,13.191040197265636,0,0.0,0.0,343.8587646484375,S021
N0015007,N0015008,1,0,8.450303964843783,15.843039320312528,0,0.0,0.0,336.7315979003906,S003
N0015036,N0015037,1,0,8.605525130859405,16.002572478515674,0,0.0,0.0,352.7312927246094,S003
N0016247,N0016248,1,0,11.14968414903127,13.129618187515643,0,0.0,0.0,381.9928894042969,S006
N0016256,N0016257,1,0,11.940984829297008,12.143848459531398,1,28.640353000000005,0.059661865234375,379.46295166015625,S006
N0017553,N0017554,1,0,11.769537306703114,12.081569819437505,1,88.727075,0.67144775390625,380.8521728515625,S001
N0017891,N0017892,1,0,7.385739484374994,12.94890108789059,0,0.0,0.0,350.1667175292969,S005
N0018484,N0018485,1,0,7.704643703124987,14.114597464843712,0,0.0,0.0,341.052001953125,S016
N0018577,N0018578,1,0,8.009765355468744,14.936938187500004,1,233.824612,1.656463623046875,338.8095397949219,S016
N0018588,N0018589,1,0,7.345263083984378,13.283958535156273,0,0.0,0.0,338.88543701171875,S007
N0000918,N0018633,1,0,7.5865741367187525,14.257009374999996,0,0.0,0.0,334.95733642578125,S007
N0019002,N0019003,1,0,5.7200108049531195,15.514733963156232,1,28.802794,2.594024658203125,335.74603271484375,S016
N0019092,N0019093,1,0,8.614847118828209,14.999269716484434,0,0.0,0.0,331.3758544921875,S007
N0019638,N0019639,1,0,11.552252484999883,12.046751169921777,1,29.56990300000001,0.346649169921875,321.6100769042969,S009
N0019861,N0019862,1,0,8.705056197265662,15.926457859375034,0,0.0,0.0,324.77410888671875,S004
N0019865,N0019866,1,0,7.182160492187506,13.08061712109378,0,0.0,0.0,323.9246520996094,S004
N0020384,N0020385,1,0,9.97165735934409,14.129506048797236,1,46.080980000000004,0.188262939453125,376.8486328125,S001
N0020521,N0020522,1,0,11.314456506937926,15.641831584391024,0,0.0,0.0,380.4765930175781,S006
N0021785,N0021786,1,0,9.922600001328192,13.681582390390702,1,146.06734900000004,12.135711669921875,441.6476135253906,S017
N0023040,N0023041,1,0,10.130689409109493,15.73438245403139,0,0.0,0.0,375.2793884277344,S014
N0025272,N0025273,1,0,11.95267228867192,12.04354833718753,0,0.0,0.0,322.1360168457031,S004
N0025381,N0025382,1,0,8.954768744140665,16.63230385156254,1,206.44505700000002,1.29827880859375,331.96368408203125,S004
N0025524,N0025525,1,0,7.375185167015502,14.764126903343595,0,0.0,0.0,323.9767761230469,S009
N0025830,N0025831,1,0,8.626438357421875,15.79204907812499,0,0.0,0.0,339.58575439453125,S003
N0025837,N0025838,1,0,8.687584218750033,15.612460917968804,0,0.0,0.0,341.5681457519531,S003
N0026928,N0026929,1,0,7.45575575781254,13.50488284765629,0,0.0,0.0,382.1054992675781,S006
N0029071,N0029072,1,0,11.681620883359756,12.093746501406656,1,29.25739900000002,0.265838623046875,375.0533752441406,S001
N0029614,N0029615,1,0,11.90445288212494,12.30415553276556,1,280.85643400000004,2.35528564453125,343.02740478515625,S003
N0029902,N0029903,1,0,8.043991158203141,14.832629533203146,0,0.0,0.0,352.4132385253906,S003
N0002893,N0030034,1,0,8.313450982421898,14.25980282031253,0,0.0,0.0,350.66485595703125,S003
N0030913,N0030914,1,0,11.605204446015932,12.0697400917972,1,89.86640799999998,0.86077880859375,319.3309631347656,S004
N0031009,N0031010,1,0,6.86262111328125,12.776316445312489,0,0.0,0.0,340.3506164550781,S016
N0031475,N0031476,1,0,7.162752354390818,14.27980539150019,0,0.0,0.0,320.399658203125,S004
N0000980,N0031572,1,0,8.361381849609415,14.301643214843807,0,0.0,0.0,334.02825927734375,S004
N0031743,N0031744,1,0,11.524442477984394,19.050668515093776,1,59.414153,0.189453125,327.080810546875,S004
N0032402,N0032403,1,0,11.31671272520366,12.415486702469297,1,403.47739599999994,4.97576904296875,341.746337890625,S005
N0032438,N0032439,1,0,6.00902268787496,12.452476041390582,1,52.138453999999996,0.58782958984375,335.9944763183594,S007
N0000510,N0032492,1,0,7.837509345703154,14.336411439453173,0,0.0,0.0,331.318359375,S007
N0032824,N0032825,1,0,11.667773355468569,12.116084784140469,1,29.02385800000002,0.303192138671875,326.9527587890625,S007
N0033002,N0033003,1,0,6.545536745156255,12.714663960687517,1,87.27625800000001,1.2630615234375,338.0375061035156,S016
N0002144,N0033046,1,0,7.207913119140642,14.602427837890616,0,0.0,0.0,344.2167663574219,S021
N0033340,N0033341,1,0,11.909020418202658,12.120471433358887,1,28.606120999999998,0.06842041015625,340.5507507324219,S021
N0033524,N0033525,1,0,8.279461767578141,15.399823193359396,1,54.61670000000001,0.56365966796875,351.01727294921875,S005
N0033619,N0033620,1,0,7.487124447265614,13.784386833984343,1,72.277842,0.760986328125,351.0815734863281,S005
N0033631,N0033632,1,0,8.365372039062493,15.683337822265628,1,28.559827,0.178009033203125,350.4330139160156,S005
N0002190,N0033699,1,0,8.119623179687494,13.876404597656233,1,22.788112,0.05975341796875,345.8395080566406,S003
N0001272,N0033771,1,0,10.406343447265613,16.307385326171868,0,0.0,0.0,340.37335205078125,S003
N0033920,N0033921,1,0,8.333273406249987,15.680233382812503,0,0.0,0.0,380.8749084472656,S014
N0034707,N0034708,1,0,9.005077701171842,16.59247962109373,1,557.4222030000001,7.0360107421875,337.975830078125,S009
N0036317,N0036318,1,0,6.965614279296915,13.044039837890637,0,0.0,0.0,341.5849609375,S016
N0001414,N0036392,1,0,6.923092349609362,14.498506230468763,1,56.045938,0.65570068359375,338.17279052734375,S007
N0036549,N0036550,1,0,7.70106976171877,14.211453238281251,0,0.0,0.0,327.9384460449219,S004
N0036950,N0036951,1,0,8.273872685546905,15.08630738281255,0,0.0,0.0,344.3363342285156,S003
N0036956,N0036957,1,0,7.001706806640641,12.57823050781252,0,0.0,0.0,343.1596374511719,S003
N0001200,N0036965,1,0,10.708792208984335,16.509042861328112,0,0.0,0.0,340.16900634765625,S003
N0038188,N0038189,1,0,7.121641445312491,12.7283168203125,0,0.0,0.0,381.9100341796875,S001
N0040175,N0040176,1,0,8.445146830078158,15.573356154296903,0,0.0,0.0,371.6703796386719,S014
N0041432,N0041433,1,0,6.773325583375083,13.726116556031343,1,319.959904,1.71209716796875,420.36590576171875,S018
N0006976,N0041794,1,0,11.876081645124986,12.02223550348434,1,48.685783,0.21551513671875,376.267333984375,S001
N0042857,N0042858,1,0,11.899442009265657,12.020937241375053,0,0.0,0.0,373.7875061035156,S001
N0043389,N0043390,1,0,8.25059522554659,13.997344899374696,0,0.0,0.0,324.9787902832031,S004
N0043544,N0043545,1,0,8.769480845703129,16.317879898437525,1,144.325526,2.8267822265625,331.3398132324219,S009
N0044008,N0044009,1,0,7.353969875000018,13.4153555214844,0,0.0,0.0,334.7814025878906,S003
N0044740,N0044741,1,0,6.631207840421894,12.000606100593757,0,0.0,0.0,349.8573913574219,S003
N0044821,N0044822,1,0,8.538992109374988,15.924163417968714,0,0.0,0.0,338.2207336425781,S003
N0045375,N0045376,1,0,11.923030407546614,12.022152757905994,0,0.0,0.0,423.0175476074219,S012
N0045757,N0045758,1,0,11.995334373687692,12.017827883937693,0,0.0,0.0,384.2391052246094,S001
N0046006,N0046007,1,0,9.06515402364074,12.996972304031384,0,0.0,0.0,378.30206298828125,S001
N0046215,N0046216,1,0,8.788680317968726,15.419572114843731,0,0.0,0.0,382.664306640625,S014
N0046417,N0046418,1,0,7.50585246289063,13.877689783203152,1,24.908736000000005,0.1446533203125,350.1319885253906,S003
N0007303,N0046681,1,0,7.509612812499995,13.828102015625007,1,150.209745,2.235992431640625,379.5677185058594,S014
N0046706,N0046707,1,0,11.998463661171854,12.309227498437451,1,29.358577999999994,0.163970947265625,367.2447509765625,S014
N0047964,N0047965,1,0,8.462252759765647,15.543633937500033,0,0.0,0.0,338.1665954589844,S007
N0047978,N0047979,1,0,7.280980541015651,12.98133435351565,0,0.0,0.0,338.3704833984375,S007
N0048333,N0048334,1,0,7.295422474609381,13.421338113281251,0,0.0,0.0,342.048828125,S016
N0048404,N0048405,1,0,8.215688714843736,15.316771716796893,1,259.49432599999994,2.95135498046875,339.9201965332031,S016
N0048633,N0048634,1,0,8.33040938584378,15.537213362406305,0,0.0,0.0,340.92706298828125,S016
N0049053,N0049054,1,0,11.528610697265663,18.197030228515644,0,0.0,0.0,348.50640869140625,S005
N0049171,N0049172,1,0,7.774469992187505,14.208657031250027,0,0.0,0.0,345.4139099121094,S003
N0049197,N0049198,1,0,7.691064589843734,14.363745140624985,1,26.025439000000006,0.16632080078125,347.05963134765625,S003
N0049321,N0049322,1,0,7.489388189453166,14.115360601562543,0,0.0,0.0,377.9060363769531,S014
N0052729,N0052730,1,0,8.073974091796913,14.804429867187537,0,0.0,0.0,344.5697021484375,S021
N0052807,N0052808,1,0,8.236959207031248,15.239256798828137,0,0.0,0.0,341.1845397949219,S016
N0052822,N0052823,1,0,7.894434181640634,14.399604697265659,0,0.0,0.0,345.216796875,S021
N0052854,N0052855,1,0,8.14940357031253,14.619229753906268,0,0.0,0.0,341.252197265625,S016
N0052976,N0052977,1,0,7.7660344277343825,14.448804945312531,0,0.0,0.0,342.34423828125,S016
N0053629,N0053630,1,0,8.5173527402344,15.736933263671915,0,0.0,0.0,329.4314270019531,S007
N0053637,N0053638,1,0,8.615064257812492,15.782332134765625,0,0.0,0.0,330.2474365234375,S007
N0053645,N0053646,1,0,8.484441220703161,15.761350453125033,0,0.0,0.0,329.4253845214844,S007
N0053652,N0053653,1,0,8.15788588671876,15.07885185742191,0,0.0,0.0,329.02783203125,S007
N0053659,N0053660,1,0,7.840804132812536,14.572587019531284,0,0.0,0.0,328.7091979980469,S007
N0053747,N0053748,1,0,8.09486287695313,12.992409417968759,1,18.975318000000016,0.153717041015625,352.0510559082031,S003
N0053755,N0053756,1,0,8.193017867187507,14.936164158203155,0,0.0,0.0,350.1111145019531,S003
N0054448,N0054449,1,0,7.848759550781267,14.95370171289062,1,27.92037899999997,0.124847412109375,336.2223205566406,S009
N0058345,N0058346,1,0,8.65413537500001,15.15280174999998,0,0.0,0.0,377.35101318359375,S014
N0058536,N0058537,1,0,7.724898289062537,14.837327345703159,1,140.36474199999998,2.46844482421875,376.2780456542969,S014
N0058642,N0058643,1,0,9.82631289257813,14.140040267578115,0,0.0,0.0,371.7025146484375,S014
N0062063,N0062064,1,0,7.241389007812529,13.310066583984394,1,23.23772299999999,0.259246826171875,337.197021484375,S003
N0062118,N0062119,1,0,8.16966746093749,15.114164023437468,0,0.0,0.0,342.25384521484375,S003
N0062458,N0062459,1,0,7.844830576171887,14.318791314453165,1,25.562591000000026,0.08331298828125,334.266845703125,S003
N0062486,N0062487,1,0,8.393006166015653,15.472493044921919,0,0.0,0.0,339.4452209472656,S003
N0066017,N0066018,1,0,7.544110857421856,13.455247085937458,0,0.0,0.0,371.5589294433594,S014
N0066415,N0066416,1,0,7.789020847656275,14.249568544921885,0,0.0,0.0,341.26641845703125,S016
N0033069,N0001435,1,0,11.797279437968927,12.091103652734533,1,79.858749,1.64605712890625,340.6491394042969,S016
N0029310,N0005717,1,0,11.815550566984665,12.106681076437791,1,166.78968900000004,0.6357421875,377.470458984375,S001
N0013153,N0013154,1,0,7.2470963476562815,13.188669263671898,0,0.0,0.0,334.2030334472656,S004
N0000922,N0013468,1,0,7.203026677734385,13.18310762695313,0,0.0,0.0,335.37677001953125,S007
N0014863,N0014864,1,0,6.946603085937511,12.707220093750038,0,0.0,0.0,345.9709777832031,S003
N0014866,N0014867,1,0,6.905568365234387,12.504026134765638,0,0.0,0.0,345.45098876953125,S003
N0015038,N0015039,1,0,8.59377586328128,15.802255345703145,0,0.0,0.0,352.6066589355469,S003
N0025239,N0025240,1,0,11.613477456016199,12.479444761016225,1,113.776993,1.780487060546875,324.00408935546875,S004
N0000648,N0025344,1,0,5.138944882734393,14.411661242109403,1,88.541152,5.972137451171875,323.1024475097656,S004
N0026349,N0026350,1,0,11.955215819437523,12.123439209593766,1,142.085575,0.8050537109375,335.1982421875,S003
N0029904,N0029905,1,0,8.199325630859391,13.98911839257812,0,0.0,0.0,352.27001953125,S003
N0031278,N0031279,1,0,10.882882603515611,16.602164841796878,0,0.0,0.0,374.8517761230469,S014
N0031573,N0031574,1,0,7.2603111640625,13.392894306640642,0,0.0,0.0,333.5582580566406,S004
N0031745,N0031746,1,0,8.816765337890615,16.283634685546872,0,0.0,0.0,327.270263671875,S004
N0032440,N0032441,1,0,8.478989736328117,15.276814671875002,0,0.0,0.0,336.5823059082031,S007
N0033229,N0033230,1,0,11.870992853297093,12.078747677484568,1,151.73660900000002,1.005035400390625,347.8446044921875,S005
N0033700,N0033701,1,0,6.953205007812528,12.638300634765642,0,0.0,0.0,345.8554382324219,S003
N0034709,N0034710,1,0,8.929027646484371,16.622783326171884,1,498.7461820000001,6.48858642578125,338.52325439453125,S009
N0036393,N0036394,1,0,8.391771302734412,15.257804080078188,0,0.0,0.0,338.8284912109375,S007
N0036707,N0036708,1,0,11.805515710703844,12.10257425711012,1,57.666191,0.427886962890625,328.9349365234375,S007
N0036952,N0036953,1,0,7.974403941406252,14.875278580078145,0,0.0,0.0,344.0184326171875,S003
N0037341,N0037342,1,0,11.949518287109584,12.12242107195334,0,0.0,0.0,323.14947509765625,S004
N0039985,N0039986,1,0,11.734058422437283,12.037141547921646,1,71.314992,0.638916015625,368.7186584472656,S014
N0043546,N0043547,1,0,8.776896367187533,16.62601563476568,1,86.595316,2.234039306640625,331.93255615234375,S009
N0043786,N0043787,1,0,11.554725056640791,12.550966221562646,1,29.91839899999991,0.846649169921875,324.4153747558594,S009
N0044736,N0044737,1,0,10.696158695484371,14.8608235706875,0,0.0,0.0,349.7353820800781,S003
N0045904,N0045905,1,0,11.944615885906217,12.971628177234322,0,0.0,0.0,381.5920104980469,S001
N0046039,N0046040,1,0,11.913955014421731,12.194190140046715,1,51.058893,0.2435302734375,377.8507995605469,S001
N0046217,N0046218,1,0,8.008833691406267,14.694046777343772,0,0.0,0.0,382.63043212890625,S014
N0046682,N0046683,1,0,7.609639105468773,13.855068976562507,1,103.109097,1.383026123046875,380.4206848144531,S014
N0047966,N0047967,1,0,8.425753736328147,15.340356349609408,0,0.0,0.0,337.5275573730469,S007
N0047980,N0047981,1,0,6.964068662109412,12.594140492187535,0,0.0,0.0,337.8752136230469,S007
N0049199,N0049200,1,0,7.558862441406234,13.973730742187513,0,0.0,0.0,346.97845458984375,S003
N0049323,N0049324,1,0,9.513557861328138,16.901859375000015,1,57.884000000000015,0.471923828125,378.2745666503906,S014
N0053749,N0053750,1,0,6.0152953144531125,13.192016888671844,0,0.0,0.0,352.1762390136719,S003
N0054450,N0054451,1,0,8.23730910546874,15.128047248046869,1,186.21325000000002,1.53887939453125,336.30438232421875,S009
N0032245,N0000583,1,0,11.941550734156246,12.119000340406226,1,142.025154,0.61993408203125,330.9244384765625,S007
N0014881,N0014882,1,0,11.964197134374853,12.138145841749871,1,96.52365000000003,0.4749755859375,351.4898376464844,S005
N0023005,N0023006,1,1,11.591655932406079,12.402060124890463,1,235.024345,5.859832763671875,373.57818603515625,S014
N0029906,N0029907,1,0,7.182688269531241,13.092445630859345,1,46.828596000000005,0.13348388671875,352.2353515625,S003
N0033746,N0033747,1,0,11.933470118906325,12.129361863765677,1,26.000681999999983,0.143890380859375,341.0299072265625,S003
N0034712,N0034713,1,0,8.521503801171889,16.141010213281277,1,410.73215000000005,5.420867919921875,339.5909729003906,S009
N0043430,N0043431,1,0,11.948929823906383,12.05111503054701,0,0.0,0.0,330.898193359375,S004
N0043567,N0043568,1,0,11.881832741640721,12.092697862968862,1,85.77810599999998,0.587188720703125,329.3060607910156,S009
N0044881,N0044882,1,0,11.958526964796874,12.206211501749976,1,218.29086,1.06561279296875,326.1266784667969,S004
N0053751,N0053752,1,0,8.565009177734396,16.003022255859378,0,0.0,0.0,351.802978515625,S003
N0054452,N0054453,1,0,8.140933455078141,15.117029263671895,1,133.00946400000004,1.108154296875,336.735107421875,S009
N0025352,N0025353,1,0,11.88880470578107,12.272231327343547,1,29.688254,0.2349853515625,332.49774169921875,S004
N0000784,N0032177,1,0,11.998501938343269,12.038994203968274,0,0.0,0.0,332.48944091796875,S007
N0033751,N0033752,1,0,11.943208759109416,12.722611795234434,1,57.107693000000005,1.221771240234375,347.35260009765625,S003
N0033840,N0033841,1,0,11.504467498359077,12.171962727499704,1,131.347107,2.56146240234375,347.68359375,S003
N0033954,N0033955,1,0,11.937261803515762,12.494610639375148,1,108.99116900000001,1.373748779296875,380.4299621582031,S014
N0034716,N0034717,1,0,6.80736178023443,14.514575711875068,1,293.38010699999995,4.117218017578125,340.8946228027344,S009
N0043640,N0043641,1,0,11.920841897109312,12.192013379062416,1,58.55404200000021,0.484344482421875,329.4577941894531,S009
N0044864,N0044865,1,0,6.784238557468655,12.533587018406138,0,0.0,0.0,328.19110107421875,S004
N0054454,N0054455,1,0,8.224734474609363,15.103570761718743,1,79.80567900000005,0.508270263671875,337.3349914550781,S009
N0031592,N0001127,1,0,11.755924536984537,12.065232491281392,1,52.854749,0.486480712890625,335.2133483886719,S004
N0034720,N0034721,1,0,5.107150470406282,12.90152260517192,1,176.0280640000001,2.69512939453125,342.31671142578125,S009
N0043669,N0043670,1,0,11.346202019687496,12.01356647960938,1,148.84028800000033,1.950439453125,335.48089599609375,S009
N0044872,N0044873,1,0,11.176786503578228,12.02755216381263,1,221.05220100000003,2.923614501953125,332.7764587402344,S004
N0043707,N0043708,1,0,11.908143556093705,12.16252574531245,1,58.90619500000048,0.165008544921875,341.2088317871094,S009
